,h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,sex
15766,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,35 - 44 Years,>= 12 years,Male
15767,0,1,1.0,2.0,0.0,0.0,5.0,2.0,1.0,4.0,5.0,1.0,35 - 44 Years,Higher Education,Male
15768,0,0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,35 - 44 Years,Higher Education,Female
15769,0,1,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15770,0,0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Male
15771,0,1,3.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,5.0,2.0,55 - 64 Years,< 12 Years,Female
15772,1,1,3.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,45 - 54 Years,Higher Education,Female
15773,0,0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,< 12 Years,Male
15774,0,0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,65+ Years,Higher Education,Male
15775,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,35 - 44 Years,Higher Education,Female
15776,0,0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Female
15777,0,0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15778,0,1,1.0,1.0,1.0,0.0,4.0,1.0,1.0,5.0,2.0,4.0,55 - 64 Years,>= 12 years,Male
15779,1,1,2.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,65+ Years,Higher Education,Male
15780,0,0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,35 - 44 Years,Higher Education,Female
15781,0,0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,45 - 54 Years,Higher Education,Male
15782,0,0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,65+ Years,< 12 Years,Female
15783,0,1,3.0,1.0,0.0,0.0,5.0,3.0,5.0,5.0,3.0,5.0,65+ Years,Higher Education,Female
15784,0,1,0.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
15785,0,1,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15786,0,1,0.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,65+ Years,>= 12 years,Male
15787,0,0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,5.0,18 - 34 Years,>= 12 years,Female
15788,1,1,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Male
15789,0,1,1.0,2.0,1.0,0.0,5.0,4.0,2.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Male
15790,0,0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,5.0,4.0,2.0,35 - 44 Years,Higher Education,Female
15791,1,1,2.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,45 - 54 Years,Higher Education,Female
15792,0,0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,18 - 34 Years,Higher Education,Male
15793,0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,55 - 64 Years,Higher Education,Male
15794,1,1,1.0,2.0,1.0,0.0,4.0,1.0,2.0,5.0,5.0,4.0,55 - 64 Years,Higher Education,Female
15795,0,0,3.0,0.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,18 - 34 Years,Higher Education,Female
15796,0,0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,65+ Years,< 12 Years,Female
15797,0,1,2.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
15798,1,1,1.0,1.0,1.0,0.0,5.0,4.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
15799,1,1,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Female
15800,0,0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,55 - 64 Years,Higher Education,Male
15801,0,0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,45 - 54 Years,Higher Education,Female
15802,0,1,1.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,45 - 54 Years,>= 12 years,Female
15803,1,1,3.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
15804,0,1,2.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,65+ Years,>= 12 years,Male
15805,1,1,2.0,2.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,55 - 64 Years,Higher Education,Female
15806,1,1,2.0,1.0,0.0,0.0,5.0,2.0,4.0,5.0,5.0,4.0,65+ Years,< 12 Years,Male
15807,1,1,2.0,2.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,45 - 54 Years,Higher Education,Female
15808,0,1,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,65+ Years,Higher Education,Female
15809,0,1,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
15810,0,1,1.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,65+ Years,Higher Education,Male
15811,0,0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,45 - 54 Years,>= 12 years,Female
15812,0,0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,65+ Years,>= 12 years,Female
15813,0,1,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,55 - 64 Years,>= 12 years,Female
15814,1,1,1.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,4.0,35 - 44 Years,Higher Education,Male
15815,1,0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,55 - 64 Years,Higher Education,Female
15816,0,1,2.0,1.0,1.0,1.0,4.0,2.0,4.0,5.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
15817,0,1,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,2.0,1.0,65+ Years,>= 12 years,Female
15818,0,1,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
15819,1,1,2.0,2.0,1.0,0.0,4.0,5.0,4.0,4.0,5.0,2.0,35 - 44 Years,Higher Education,Female
15820,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
15821,0,0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,65+ Years,Higher Education,Female
15822,1,1,3.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,65+ Years,Higher Education,Female
15823,0,0,3.0,0.0,1.0,0.0,5.0,1.0,5.0,2.0,5.0,5.0,65+ Years,< 12 Years,Female
15824,0,0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Female
15825,0,0,3.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,35 - 44 Years,>= 12 years,Female
15826,0,0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Male
15827,0,0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
15828,0,0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,2.0,18 - 34 Years,Higher Education,Male
15829,0,1,2.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,65+ Years,Higher Education,Female
15830,0,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,65+ Years,>= 12 years,Female
15831,0,1,3.0,0.0,1.0,0.0,5.0,5.0,2.0,5.0,5.0,5.0,45 - 54 Years,< 12 Years,Female
15832,0,0,3.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
15833,0,1,0.0,2.0,0.0,1.0,4.0,2.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
15834,0,1,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Female
15835,1,1,0.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,65+ Years,Higher Education,Male
15836,0,1,2.0,1.0,1.0,0.0,4.0,4.0,1.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Female
15837,0,1,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,65+ Years,>= 12 years,Male
15838,0,0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
15839,1,1,0.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
15840,0,1,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,65+ Years,Higher Education,Female
15841,1,1,2.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Male
15842,0,0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15843,1,1,2.0,1.0,1.0,0.0,4.0,3.0,2.0,5.0,1.0,2.0,55 - 64 Years,Higher Education,Male
15844,0,1,3.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,65+ Years,Higher Education,Female
15845,1,1,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,35 - 44 Years,>= 12 years,Male
15846,1,1,3.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,18 - 34 Years,Higher Education,Female
15847,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,45 - 54 Years,>= 12 years,Male
15848,0,1,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
15849,0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
15850,1,1,3.0,1.0,1.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Female
15851,0,0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,45 - 54 Years,>= 12 years,Female
15852,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,45 - 54 Years,>= 12 years,Female
15853,0,0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,35 - 44 Years,Higher Education,Female
15854,1,0,3.0,2.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,45 - 54 Years,Higher Education,Male
15855,0,1,3.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,65+ Years,>= 12 years,Female
15856,0,0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,35 - 44 Years,Higher Education,Female
15857,0,0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,45 - 54 Years,Higher Education,Male
15858,0,0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,18 - 34 Years,Higher Education,Female
15859,0,1,0.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,2.0,1.0,65+ Years,>= 12 years,Male
15860,0,0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Female
15861,0,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,45 - 54 Years,Higher Education,Female
15862,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,55 - 64 Years,Higher Education,Female
15863,1,1,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,18 - 34 Years,Higher Education,Female
15864,0,0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Female
15865,0,0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
15866,0,0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,55 - 64 Years,Higher Education,Male
15867,0,0,3.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Female
15868,1,1,2.0,2.0,1.0,0.0,4.0,2.0,4.0,5.0,5.0,2.0,45 - 54 Years,Higher Education,Female
15869,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,35 - 44 Years,>= 12 years,Female
15870,0,0,2.0,2.0,1.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,35 - 44 Years,Higher Education,Female
15871,0,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15872,0,1,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Male
15873,0,0,3.0,2.0,1.0,0.0,4.0,5.0,2.0,5.0,5.0,1.0,18 - 34 Years,Higher Education,Female
15874,0,0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,35 - 44 Years,< 12 Years,Female
15875,0,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,65+ Years,Higher Education,Male
15876,1,1,2.0,0.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,55 - 64 Years,< 12 Years,Female
15877,1,1,2.0,1.0,1.0,0.0,5.0,5.0,1.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Female
15878,0,0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
15879,0,1,1.0,1.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,55 - 64 Years,Higher Education,Female
15880,0,1,3.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,65+ Years,>= 12 years,Female
15881,0,0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,Higher Education,Male
15882,1,1,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,45 - 54 Years,>= 12 years,Male
15883,0,1,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,55 - 64 Years,Higher Education,Female
15884,0,1,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Male
15885,0,0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,65+ Years,>= 12 years,Female
15886,0,1,1.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,45 - 54 Years,>= 12 years,Male
15887,1,1,2.0,1.0,1.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
15888,0,1,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
15889,0,0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,35 - 44 Years,Higher Education,Male
15890,0,1,0.0,2.0,1.0,0.0,5.0,4.0,1.0,5.0,2.0,1.0,65+ Years,Higher Education,Female
15891,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,35 - 44 Years,Higher Education,Male
15892,0,1,3.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,55 - 64 Years,>= 12 years,Female
15893,0,0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,55 - 64 Years,>= 12 years,Male
15894,0,0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,45 - 54 Years,Higher Education,Female
15895,0,1,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
15896,0,0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,1.0,2.0,5.0,18 - 34 Years,>= 12 years,Male
15897,0,0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
15898,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,65+ Years,Higher Education,Female
15899,0,0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,< 12 Years,Male
15900,0,1,2.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,65+ Years,>= 12 years,Female
15901,0,1,2.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Male
15902,0,1,0.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,1.0,18 - 34 Years,Higher Education,Male
15903,1,0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,55 - 64 Years,Higher Education,Male
15904,0,0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
15905,0,0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,35 - 44 Years,Higher Education,Female
15906,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,1.0,2.0,4.0,35 - 44 Years,Higher Education,Male
15907,1,1,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,65+ Years,< 12 Years,Male
15908,1,1,2.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,55 - 64 Years,Higher Education,Female
15909,0,1,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
15910,0,1,2.0,2.0,0.0,0.0,4.0,1.0,2.0,5.0,4.0,2.0,45 - 54 Years,Higher Education,Female
15911,1,0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,45 - 54 Years,Higher Education,Female
15912,0,1,1.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Female
15913,0,1,3.0,1.0,1.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,65+ Years,Higher Education,Female
15914,0,0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,18 - 34 Years,>= 12 years,Female
15915,0,0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,4.0,18 - 34 Years,< 12 Years,Male
15916,0,0,3.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,55 - 64 Years,>= 12 years,Male
15917,0,1,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,55 - 64 Years,>= 12 years,Female
15918,0,0,1.0,1.0,1.0,0.0,4.0,1.0,5.0,4.0,2.0,5.0,35 - 44 Years,Higher Education,Female
15919,0,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,65+ Years,>= 12 years,Female
15920,0,0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,35 - 44 Years,Higher Education,Male
15921,0,1,3.0,1.0,1.0,0.0,2.0,1.0,5.0,5.0,1.0,1.0,65+ Years,>= 12 years,Female
15922,0,1,2.0,2.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,1.0,45 - 54 Years,>= 12 years,Female
15923,0,0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,45 - 54 Years,>= 12 years,Male
15924,0,0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,4.0,45 - 54 Years,>= 12 years,Female
15925,0,0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,35 - 44 Years,>= 12 years,Male
15926,0,0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,35 - 44 Years,>= 12 years,Male
15927,0,1,1.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,1.0,2.0,45 - 54 Years,Higher Education,Male
15928,1,1,0.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,65+ Years,Higher Education,Female
15929,0,0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,35 - 44 Years,Higher Education,Male
15930,0,0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,35 - 44 Years,Higher Education,Female
15931,0,0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,45 - 54 Years,Higher Education,Male
15932,0,1,3.0,2.0,1.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,55 - 64 Years,>= 12 years,Female
15933,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18 - 34 Years,Higher Education,Male
15934,0,1,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Male
15935,0,0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,65+ Years,Higher Education,Female
15936,0,1,2.0,1.0,1.0,0.0,3.0,2.0,1.0,5.0,4.0,4.0,65+ Years,>= 12 years,Male
15937,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
15938,0,1,1.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Female
15939,0,0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,55 - 64 Years,>= 12 years,Female
15940,1,1,3.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,18 - 34 Years,Higher Education,Male
15941,0,0,2.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,< 12 Years,Female
15942,1,1,1.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,4.0,2.0,18 - 34 Years,Higher Education,Male
15943,1,1,3.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,45 - 54 Years,>= 12 years,Female
15944,0,1,2.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
15945,0,0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
15946,0,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,18 - 34 Years,Higher Education,Female
15947,0,0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,55 - 64 Years,Higher Education,Female
15948,0,0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,45 - 54 Years,>= 12 years,Male
15949,0,0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,35 - 44 Years,Higher Education,Female
15950,0,0,2.0,1.0,1.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Male
15951,0,0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,55 - 64 Years,Higher Education,Female
15952,0,0,2.0,1.0,1.0,0.0,3.0,2.0,4.0,3.0,4.0,2.0,18 - 34 Years,< 12 Years,Male
15953,1,1,3.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,55 - 64 Years,Higher Education,Female
15954,0,1,1.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,65+ Years,>= 12 years,Female
15955,0,1,1.0,2.0,1.0,0.0,4.0,4.0,1.0,4.0,5.0,1.0,18 - 34 Years,>= 12 years,Female
15956,1,1,3.0,2.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,65+ Years,>= 12 years,Female
15957,0,0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
15958,0,0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,18 - 34 Years,Higher Education,Male
15959,0,0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,4.0,2.0,55 - 64 Years,Higher Education,Male
15960,0,1,1.0,2.0,0.0,0.0,3.0,1.0,4.0,5.0,2.0,4.0,65+ Years,Higher Education,Female
15961,0,0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,18 - 34 Years,Higher Education,Female
15962,1,0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,2.0,18 - 34 Years,Higher Education,Female
15963,0,0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,Higher Education,Male
15964,0,0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,35 - 44 Years,Higher Education,Male
15965,0,0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
15966,0,0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,55 - 64 Years,>= 12 years,Male
15967,0,0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,65+ Years,>= 12 years,Female
15968,0,0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,65+ Years,>= 12 years,Female
15969,0,0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
15970,0,0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,5.0,1.0,1.0,65+ Years,Higher Education,Male
15971,1,1,1.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,5.0,1.0,65+ Years,Higher Education,Female
15972,1,1,1.0,2.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,65+ Years,Higher Education,Female
15973,0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,55 - 64 Years,Higher Education,Female
15974,0,0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,45 - 54 Years,Higher Education,Male
15975,0,0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,18 - 34 Years,Higher Education,Male
15976,1,1,3.0,1.0,1.0,0.0,4.0,3.0,5.0,3.0,5.0,5.0,65+ Years,>= 12 years,Female
15977,1,1,2.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
15978,0,1,3.0,2.0,1.0,0.0,4.0,4.0,2.0,5.0,4.0,2.0,35 - 44 Years,Higher Education,Female
15979,1,1,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
